PT	AN	DT	TI	FT	AU	BA	GP	ED	SO	VL	IS	SU	PS	PD	PY	UR	AW	NT	LA	U1	U2	AB	C1	EM	RI	OI	PU	PA	SC	SN	BN	BD	DE	TN	ST	OR	DI	UT	PM	OA	HC	HP	DA
J	ZOOR14209057090	Article; Meeting paper	A comparison of the age-class structure of black-backed woodpeckers found in recently burned and unburned boreal coniferous forests in eastern Canada.		Huot, Matthieu; Ibarzabal, Jacques				Annales Zoologici Fennici	43	2		131-136	April 28 2006	2006				English	0	9	Black-backed woodpeckers (Picoides arcticus) may depend on recently burned forest patches to maintain viable population levels. We wanted to determine how these habitats are colonized by this species and by which age classes. Data collected at the Observatoire d'oiseaux de Tadoussac (situated on the north shore of the St. Lawrence River (Quebec, Canada)) suggest that an important movement of juveniles occurs during the autumn. It was therefore hypothesized that in the year following fire, burned forest sites would be colonized by a higher percentage of juvenile birds than intact mature stands. In accordance to this hypothesis, there was a difference in woodpecker age structure between the two habitat types ([chi]2 = 9.43, df = 2, P = 0.0088, n = 186). However, differences are mainly explained by the higher number of third calendar year birds at burned forest sites, suggesting that a part of the colonization occurs in the same year as the fire by second year birds, rather than by juveniles during the autumn.	Huot, Matthieu; Univ Quebec, Dept Sci Fondamentales, 555 Boul Univ, Chicoutimi, PQ G7H 2B1, Canada, Canada.	matthieu_huot@uqac.ca		Huot, Matthieu/0000-0002-7750-5715			Reproductive Biology; Zoology; Environmental Sciences & Ecology; Forestry	0003-455X		Reproduction; Sex differences; Ecology; Population dynamics; Population structure; Habitat utilization; Habitat; Terrestrial habitat; Abiotic factors; Physical factors; Land zones; Nearctic region; North America; Canada	Picoides arcticus [Behavioural sex differences /  / burned & unburned coniferous forests compared] [Age class distribution /  / ] [Habitat preference / Habitat selection / Sex differences] [Forest and woodland / Coniferous forest habitat / Age class distribution & habitat preference; burned & unburned habitats compared] [Fire /  / Burned & unburned coniferous forests; age class distribution & habitat preference compared] [Quebec / Tadoussac Bird Observatory / ]. 	Birds; Chordates; Vertebrates	Animalia, Chordata, Vertebrata, Aves, Piciformes, Picidae	Picoides arcticus (Picidae). 		ZOOREC:ZOOR14209057090					2018-10-22
J	ZOOR14209057098	Article; Meeting paper	Black-backed woodpecker (Picoides arcticus) detectability in unburned and recently burned mature conifer forests in north-eastern North America.		Ibarzabal, Jacques; Desmeules, Patrice				Annales Zoologici Fennici	43	2		228-234	April 28 2006	2006				English	1	5	Presence-absence data is often used to determine the preferred habitat of a given organism. However, with presence-absence datasets there is a problem associated with the comparison between habitats when there is an inter-habitat variation in the proportion of false zeros. Using conspecific playbacks and time of reaction of black-backed woodpeckers in burned and unburned forests, the present study determined whether detection probabilities were similar. The period of time required to detect this species was shorter in recently burned sites than in mature forest stands (F2.235 = 22.1, df = 2, P 0.0001). To accurately compare these habitats it is important to assure the same proportion of presence and false zeros in each habitat during the census. To achieve this, we propose a time corrected method. Because inter-habitat differences in detectability exist for black-backed woodpeckers, and probably many other organisms, caution is needed when interpreting presence-absence data in the context of habitat comparisons or when monitoring biodiversity in different habitats.	Ibarzabal, Jacques; Univ Quebec, Dept Sci Fondamentales, 555 Boul Univ, Chicoutimi, PQ G7H 2B1, Canada, Canada.	jacques_ibarzabal@uqac.ca					Zoology; Environmental Sciences & Ecology; Forestry	0003-455X		Techniques; Ecological techniques; Ecology; Population dynamics; Habitat utilization; Habitat; Terrestrial habitat; Abiotic factors; Physical factors; Land zones; Nearctic region; North America; Canada	Picoides arcticus [Ecological techniques / Habitat preference determination / Burning effect on detectability implications; time corrected method; coniferous forests] [Censusing techniques /  / ] [Population censuses /  / Determination; forests] [Habitat preference /  / ] [Forest and woodland / Coniferous forest habitat / Habitat preference & census determination] [Fire / Burning / Detectability effects implications for censusing & habitat preference analysis] [Quebec / North / ]. 	Birds; Chordates; Vertebrates	Animalia, Chordata, Vertebrata, Aves, Piciformes, Picidae	Picoides arcticus (Picidae). 		ZOOREC:ZOOR14209057098					2018-10-22
J	ZOOR14208046530	Article	Effects of restoring oak savannas on bird communities and populations.		Brawn, Jeffrey D.				Conservation Biology	20	2		460-469	April 2006	2006				English	1	66	Efforts to restore and maintain oak savannas in North America, with emphasis on the use of prescribed fire, have become common. Little is known, however, about how restoration affects animal populations, especially those of birds. I compared the breeding densities, community structure, and reproductive success of birds in oak savannas maintained by prescribed fire (12 sites) with those in closed-canopy forests (13 sites). All sampling was conducted in Illinois (U.S.A.). Of the 31 bird species analyzed, 12 were more common in savannas, 14 were not affected by habitat structure, and 5 were more common in forest habitat. The species favored by disturbance and restoration included Northern Bobwhites (Colinus virginianus), Mourning Doves ( Zenaida macroura), Red-headed Woodpeckers ( Melanerpes erythrocephalus), Indigo Buntings ( Passerina cyanea), and Baltimore Orioles (Icterus galbula). Those more common in closed-canopy forest included Ovenbirds (Seiurus aurocapilla) and Wood Thrushes ( Hylocichla mustelina). Few species were unique to one type of habitat, but overall avian community structure in oak savannas and closed-canopy forests was generally distinctive. Estimates of nesting success (derived from 785 nests) revealed that 6 of the 13 species considered experienced greater productivity in the savanna habitat. Rates of brood parasitism were unaffected by restoration and habitat structure. Within savannas, tract size had little effect on breeding abundances and reproductive success. My results illustrate that restoration techniques can significantly affect the ecology of constituent animal populations and communities and have key implications regarding avian conservation and the management of forest habitat in fragmented landscapes. Small patches of forest habitat that regularly function as population sinks may offer far better prospects for birds if they are subjected to disturbance and ecosystem restoration.	Brawn, Jeffrey D.; Department of Natural Resources and Environmental Sciences and, Program in Ecology and Evolutionary Biology, University of Illinois at Urbana-Champaign, 606 East Healey Street, Champaign, IL 61820-5502, U. S.A, USA, USA.	jbrawn@uiuc.edu					Zoology; Biodiversity & Conservation; Environmental Sciences & Ecology; Reproductive Biology; Forestry	0888-8892		Conservation; Conservation measures; Reproduction; Ecology; Population dynamics; Habitat; Terrestrial habitat; Land zones; Nearctic region; North America; USA	Aves [Habitat management /  / Oak savannas restoration effects on breeding community dynamics] [Reproductive productivity /  / ] [Community structure /  / ] [Population density /  / ] [Distribution within habitat /  / ] [Forest and woodland / Oak savannas / Habitat restoration effects on breeding community dynamics] [Illinois /  / ]. 	Birds; Chordates; Vertebrates	Animalia, Chordata, Vertebrata	Aves (Vertebrata). 	10.1111/j.1523-1739.2006.00310.x	ZOOREC:ZOOR14208046530	16903107				2018-10-22
J	ZOOR14302012361	Article; Meeting paper	The role of dead wood in maintaining arthropod diversity on the forest floor.		Hanula, James L.; Horn, Scott; Wade, Dale D.				U S Forest Service General Technical Report SRS	93			57-66	2006	2006				English	0	7	Dead wood is a major component of forests and contributes to overall diversity, primarily by supporting insects that feed directly on or in it. Further, a variety of organisms benefit by feeding on those insects. What is not well known is how or whether dead wood influences the composition of the arthropod community that is not solely dependent on it as a food resource, or whether woody debris influences prey available to generalist predators. One group likely to be affected by dead wood is ground-dwelling arthropods. We studied the effect of adding large dead wood to unburned and frequently burned pine stands to determine if dead wood was used more when the litter and understory plant community are removed. We also studied the effect of annual removal of dead wood from large (10-ha) plots over a 5-year period on ground-dwelling arthropods. In related studies, we examined the relationships among an endangered woodpecker that forages for prey on live trees, its prey, and dead wood in the forest. The results of these and other studies show that dead wood can influence the abundance and diversity of the ground-dwelling arthropod community and of prey available to generalist predators not foraging directly on dead trees.	Hanula, James L.; U.S. Department of Agriculture Forest Service, Southern Research Station, Athens, GA 30602-2044, USA, USA.						Zoology; Forestry; Environmental Sciences & Ecology; Biodiversity & Conservation; Nutrition & Dietetics; Parasitology			Animals and man; Disturbance by man; Commercial activities; Conservation; Conservation measures; Nutrition; Diet; Feeding behaviour; Associations; Parasites diseases and disorders; Hosts; Ecology; Community structure; Predators; Habitat; Terrestrial habitat; Land zones; Nearctic region; North America; USA	Arthropoda [Forestry /  / Dead wood role in maintaining faunal diversity on forest floor; endangered avian predator relations] [Habitat management /  / ] [Food plants /  / ] [Associations /  / ] [Plant hosts /  / ] [Biological breakdown /  / ] [Species diversity /  / ] [Avian predators / Picoides borealis / endangered predator relationships] [Habitat utilization /  / ] [Forest and woodland /  / ] [Florida / North, Osceola National Forest / ]. Picoides borealis [Forestry /  / Dead wood role in maintaining arthropod diversity on forest floor; endangered predator relations] [Habitat management /  / ] [Endangered status /  / ] [Prey / Arthropoda / Dead wood role in maintaining faunal diversity on forest floor; endangered predator relationships] [Food availability /  / ] [Foraging /  / ] [Habitat utilization /  / ] [Forest and woodland /  / ] [Florida / North, Osceola National Forest / ]. 	Arthropods; Birds; Chordates; Invertebrates; Vertebrates	Animalia, Chordata, Vertebrata, Aves, Piciformes, Picidae	Arthropoda (Animalia): [Parasite, Prey]. Picoides borealis (Picidae): [Predator]. 		ZOOREC:ZOOR14302012361					2018-10-22
J	ZOOR14211068702	Article	Impact of spring fires on forest bird communities in the southern Baikal area.	Veraenderungen der Vogelgemeinschaften in Waeldern nach Fruehjahrsbraenden im suedlichen Baikalvorland.	Kuznetsova, Darja V.; Salovarov, Viktor O.; Lieser, Manfred				Vogelwelt	127	2		85-90	2006	2006				German	0	1	Spring fires produce fundamental changes of the forest bird communities in the Baikal area, due to destruction of nests and habitat modifications. Out of 24 species inhabiting old pine forests, only three (Tree Pipit, Coal Tit, Scarlet Rosefinch) were still found immediately after the fire; 1 one species (Song Thrush) newly occurred. Bird abundance declined to approx. 20%. Only the Tree Pipit maintained its previous density and continued to predominate. In late summer, nine species were seen, and Great Spotted Woodpecker, Coal Tit, and Willow Tit reached the density they had prior to the fire. Total bird abundance was minimal during that phase (63 ind./km2). Three years after the fire, 12 species were found in early summer, the growth of shrubbery favouring warblers, Siberian Rubythroat, Red-flanked Bluetail, Brown Shrike (all new), and Scarlet Rosefinch. Having dominated the previous communities, the Tree Pipit exhibited a significant decline. The increasing food supply during summer (berries etc.) supported new species (Hazel Grouse, thrushes), which then occurred at high densities. However, the number of species and the total bird abundance were still below the values of the initial communities in old forests.	Kuznetsova, Darja V.; Abt. fuer Zoologie der Wirbeltiere, Biologisch-Bodenkundliche Fakultaet, Staatliche Universitaet Irkutsk, Karl-Marx-Str. 1, 664003 Irkutsk, Russia, Russia.	zoothera@mail.ru					Zoology; Environmental Sciences & Ecology; Forestry	0042-7993		Ecology; Population dynamics; Habitat; Terrestrial habitat; Abiotic factors; Physical factors; Land zones; Palaearctic region; Eurasia	Aves [Community structure /  / Pine forest community composition; impact of spring fires] [Population density /  / significance for community composition] [Forest and woodland / Pine forest / Community composition] [Fire /  / Spring fires impact on community composition] [Russia / Baikal area / ]. 	Birds; Chordates; Vertebrates	Animalia, Chordata, Vertebrata	Aves (Vertebrata). 		ZOOREC:ZOOR14211068702					2018-10-22
J	ZOOR14210065588	Article; Meeting paper	Woodpecker-snag interactions: an overview of current knowledge in ponderosa pine systems.		Farris, Kerry L.; Zack, Steve				U S Forest Service General Technical Report PSW	198			183-195	December 2005	2005				English	1	2	Standing dead trees (snags) with cavities are a critical ecological component of western coniferous forests. These structures provide foraging, roosting, and nesting habitat for numerous species of invertebrates, amphibians, reptiles, birds, and mammals. Snags may be created through a variety of interrelated processes including wildfire, drought, insects and disease. However, dead trees containing excavated cavities are primarily the result of nest excavation by woodpeckers. While the specific factors leading to cavity generation in certain snags is not well understood, the manner in which a tree dies likely plays a significant role. We provide an overview of woodpecker-snag interactions in relation to the major modes of tree mortality in ponderosa pine. Of particular interest is the effect of mortality agent on the temporal patterns of snag decomposition, woodpecker foraging use, and woodpecker cavity excavation. Generally, snags created by bark beetles, and/or fire decay fastest, and experience the greatest foraging and nesting use by woodpeckers. Consideration of these interrelationships may aid in snag management.	Farris, Kerry L.; Wildlife Conservation Society, 219 SW Stark Street Suite 200, Portland, OR 97204, USA, USA.	kfarris@wcs.org					Biodiversity & Conservation; Environmental Sciences & Ecology; Zoology; Nutrition & Dietetics; Reproductive Biology; Forestry	0196-2094		Conservation; Conservation measures; Documentation; Publications; Nutrition; Feeding behaviour; Reproduction; Reproductive behaviour; Ecology; Habitat; Terrestrial habitat; Land zones; Nearctic region; North America	Picidae [Habitat management /  / interactions with snags implications] [Literature review /  / Interactions with snags & effect of tree mortality agents] [Foraging /  / Interactions with snags; review & forest management implications] [Breeding site / Nesting habitat / ] [Habitat utilization /  / ] [Forest and woodland / Ponderosa pine forests / ] [USA /  / ]. 	Birds; Chordates; Vertebrates	Animalia, Chordata, Vertebrata, Aves, Piciformes	Picidae (Piciformes). 		ZOOREC:ZOOR14210065588					2018-10-22
J	ZOOR14202011290	Article; Meeting paper	Bird responses to burning and logging in the boreal forest of Canada.		Hannon, Susan J.; Drapeau, Pierre				Studies in Avian Biology	30			97-115	27 July 2005	2005				English	0	10	We compared how bird communities differed between burned and logged stands in black spruce (Picea mariana) forests of the boreal shield in Quebec and mixed-wood forests on the boreal plain in Alberta and Saskatchewan. Bird community composition was quite different in burns and clearcuts shortly after disturbance. In burns, cavity nesters and species that forage on beetles in dead trees predominated, whereas clearcuts were dominated by open-country species. Generally, snag-dependent species decreased and shrub-breeding species increased by 25 yr postfire. Species that forage and nest in canopy trees were more common 25 yr post-logging because of the retention of live residual trees. The bird communities tended to converge over time as the vegetation in burns and logged areas became more similar. Black-backed Woodpeckers (Picoides arcticus) and Three-toed Woodpeckers (Picoides tridactylus) exploit recently burned coniferous forest to forage on wood-boring insect larvae (Cerambycidae and Buprestidae) and bark beetle larvae (Scolytidae) for a short period after fire and then decline. Black-backs were absent from mature forests and found at low density in old-growth forest. Over the long term, burns may be temporary sources for fire specialists. The major conservation issue for fire- associated species is salvage logging, because woodpecker foraging and nesting trees are removed. Maintenance of suitable amounts of postfire forests spared from salvage logging is essential for sustainable forest management. Climate change is predicted to alter fire cycles: they will be shorter in the prairies leading to a shortage of old-growth forest and will be longer in Quebec leading to a shortage of younger forest.	Hannon, Susan J.; Department of Biological Sciences, University of Alberta, Edmonton, AB, T6G 2E9, Canada, Canada.			Hannon, Susan/0000-0003-3978-3199			Zoology; Forestry; Biodiversity & Conservation; Environmental Sciences & Ecology	0197-9922		Animals and man; Disturbance by man; Commercial activities; Conservation; Conservation measures; Documentation; Publications; Ecology; Habitat; Terrestrial habitat; Abiotic factors; Physical factors; Land zones; Nearctic region; North America; Canada	Aves [Forestry / Logging / Effects on communities; review; management & research issues; Quebec & Saskatchewan] [Habitat management /  / burning & logging effects on communities implications] [Literature review /  / Burning & logging effects on boreal forest communities] [Community structure /  / Burning & logging effects] [Forest and woodland / Boreal forest / Burning & logging effects on communities] [Fire /  / ] [Alberta /  / ] [Quebec /  / ] [Saskatchewan /  / ]. 	Birds; Chordates; Vertebrates	Animalia, Chordata, Vertebrata	Aves (Vertebrata). 		ZOOREC:ZOOR14202011290					2018-10-22
J	ZOOR14202011294	Article; Meeting paper	Effects of fire regime on birds in southeastern pine savannas and native prairies.		Engstrom, R. Todd; Vickery, Peter D.; Perkins, Dustin W.; Shriver, W. Gregory				Studies in Avian Biology	30			147-160	27 July 2005	2005				English	0	3	Fire, both natural and anthropogenic, has played a critical role in shaping vegetation structure and composition of many of the plant communities of the southeastern United States. Pine savannas, especially longleaf pine (Pinus palustris), that were dominant over much of the upland coastal plain, have declined by approximately 97% over the past 100 yr. The inferred natural fire regime of this vegetation type was a fire frequency of 2-8 yr with typically low-severity fires that occurred during the lightning season (June-August). Currently, dormant-season (January through April) fires are used most frequently. Approximately 110-120 species, excluding migrants, comprise the avian community of southeastern pine savannas; and some of these are among the most rapidly declining bird species in the eastern United States. Disruption of the natural fire regime by fire exclusion or lengthened fire interval was detrimental to bird species associated with tree (e.g., Red-cockaded Woodpecker (Picoides borealis) and ground cover components (e.g., Bachman's Sparrow (Aimophila aestivalis) of the ecosystem. Lightning-season fire has mixed effects on birds (e.g., loss of some nests, but improved brood habitat); therefore, creation of patches of different burn treatments should be carefully considered. The foremost management and conservation challenge is to increase the number of acres of southeastern pine savannas burned frequently through thoughtful application of prescribed burning. Important research challenges include measuring tradeoffs among bird species and other wildlife for different fire regimes, evaluating metapopulation effects of different landscape applications of fire, and considering the nutrient dynamics of different fire regimes on bird populations.	Engstrom, R. Todd; The Nature Conservancy, 4340 Highway 84 West, Thomasville, GA 31792, USA, USA.						Zoology; Environmental Sciences & Ecology; Biodiversity & Conservation; Forestry	0197-9922		Conservation; Conservation measures; Documentation; Publications; Ecology; Habitat; Terrestrial habitat; Abiotic factors; Physical factors; Land zones; Nearctic region; North America	Aves [Habitat management / Prescribed burning / Pine savannas & native prairies; fire effects on fauna implications] [Literature review /  / Fire effects on species in pine savannas & native prairies] [Ecology /  / Fire effects; review & management implications] [Forest and woodland / Pine savannas / Fire effects on fauna] [Grassland / Native prairies / ] [Fire /  / Effects on species in pine savannas & native prairies] [USA / South east / ]. 	Birds; Chordates; Vertebrates	Animalia, Chordata, Vertebrata	Aves (Vertebrata). 		ZOOREC:ZOOR14202011294					2018-10-22
J	ZOOR14107043129	Article	Hairy woodpecker abundance and nest site selection after the Missionary Ridge fire of 2002.		Ortega, Catherine; Ortega, Joseph; Walton, Joshua				Colorado Birds	39	2		56-63	April 2005	2005				English	0	1	The Missionary Ridge Fire of 2002 burned 70,662 acres in southwest Colorado. In the summer of 2003, we conducted bird censuses, monitored nests, and investigated nest site selection by Hairy Woodpeckers (Picoides villosus) around Vallecito and Lemon reservoirs, La Plata County, Colorado. We conducted censuses from 9 May through 25 July on three transects with 26 plots on unburned sites and five transects with 47 plots on burned sites. The mean number of Hairy Woodpeckers was significantly higher on burned sites (0.26 +/-0.35 individuals/plot) than unburned sites (0.07 +1-0.12 individuals/plot). All Hairy Woodpecker nests were found within the burned sites. We sampled vegetation within 12.5 m of all Hairy Woodpecker nests and at random plots. Compared to randomly available habitat, Hairy Woodpeckers selected nest sites with taller nest trees, shorter distance to nearest dead tree, higher percent of live ground matter, more dead deciduous trees (mostly dead Quaking Aspen, Populus tremuloides), and more emerging aspen saplings. The results have important implications in post-fire management of this U.S. Forest Service Management Indicator Species.	Walton, Joshua; P.O. Box 546, Mancos, CO 81328, USA, USA.						Zoology; Reproductive Biology; Environmental Sciences & Ecology; Forestry			Reproduction; Reproductive behaviour; Ecology; Population dynamics; Habitat utilization; Habitat; Terrestrial habitat; Abiotic factors; Physical factors; Land zones; Nearctic region; North America; USA	Picoides villosus [Breeding site / Nesting site selection / Fire effects; forest] [Population density /  / ] [Habitat preference /  / ] [Forest and woodland /  / Nesting site selection & population density] [Fire /  / Nesting site selection & population density effects] [Colorado / La Plata County, Lemon & Valecito reservoirs region / ]. 	Birds; Chordates; Vertebrates	Animalia, Chordata, Vertebrata, Aves, Piciformes, Picidae	Picoides villosus (Picidae). 		ZOOREC:ZOOR14107043129					2018-10-22
J	ZOOR14105032253	Article	Bird communities as indicators for woodland structures in oak woods.	Vogelgemeinschaften als Indikatoren fuer Waldstrukturen in Eichenwaeldern.	Mueller, Joerg				Ornithologische Beobachter	102	1		15-32	Maerz 2005	2005				German	0	0	Bird communities were tested as indicators of different woodland structures in oak woods of Franconian (Bavaria, southern Germany) coppice-with-standards, conversion and high forests, as well as in Strict Forest Reserves. On the basis of grid map-ping and using the canonical correspondence analysis, which combines complex data on all bird species and data on the environment, it was possible to show that breeding bird communities are better suited to indicate differences in the structure of deciduous woods than wintering bird communities. Characteristic species of open stands during the breeding season (Fig. 7) are Tree Pipit Anthers trivialis, Garden Warbler Sylvia borin, Common Cuckoo Cuculus canorus, Turtle Dove Streptopelia turtur, Wryneck Jinx torquilla and Hedge Accentor Prunella modularis. Species of two layer stands are Golden Oriole Oriolus oriolus, Grey-headed Woodpecker Picus canes, Fieldfare Turdus pilaris, Yellowhammer Emberiza citrinella, Common Chiffchaff Phylloscopus collybita and Willow Warbler P. trochilus. Characteristic species of staggered oakwoods mixed with coniferous trees are Goldcrest Regulus regulus, Firecrest R. ignicapillus, Coal Tit Pares ater and Common Crossbill Loria curvirostra, usually typical for conifer woods, and Wren Troglodytes troglodytes. Characteristic for dense woods are, in order of decreasing indicator function, Short-toed Treecreeper Certhia brachydactyla, Pied Flycatcher Ficedula hypoleuca, Middle Spotted Woodpecker Dendrocopos medius. Wood Warbler Phylloscopus sibilatrix, European Nuthatch Sitto europaeu, Eurasian Treecreeper Certhia familaris, Mistle Thrush Turdus viscivorus, Lesser Spotted Woodpecker Dendrocopos minor, Great Spotted Woodpecker D. major and Hawfinch Coccothraustes coccothraustes. Further proof for the indicator function of different bird species could be achieved by a species-indicatoranalysis (Table 3). Beside the Middle Spotted Woodpecker, the Collared Flycatcher Ficedula albicollis is the second important target species of conservation management in oak woods. Multivariate analysis resulted in only a minor function of this species, but there was a strong correlation for this species to occur in woods with a high proportion of dead branches in crowns of live oaks (Fig. 8).	Mueller, Joerg; Bayerische Landesanstalt fuer Wald und Forstwirtschaft, Sachgebiet Waldoekologie, Am Hochanger 11, D-85354 Freising, Germany, Germany.	mue@lwf.uni-muenchen.de					Environmental Sciences & Ecology; Zoology; Forestry	0030-5707		Ecology; Habitat; Terrestrial habitat; Land zones; Palaearctic region; Eurasia; Europe	Aves [Community structure /  / Habitat comparisons; environmental indicator significance] [Environmental indicators /  / Community structure significance] [Forest and woodland / Oak woodland / ] [Germany / Bavaria, Franconian / ]. 	Birds; Chordates; Vertebrates	Animalia, Chordata, Vertebrata	Aves (Vertebrata). 		ZOOREC:ZOOR14105032253					2018-10-22
J	ZOOR14108049137	Article	Short-term effects of fuel reduction on pileated woodpeckers in northeastern Oregon- a pilot study.		Bull, Evelyn L.; Clark, Abe A.; Shepherd, Jay F.				U S Forest Service Research Paper PNW	564			i-iv, 1-17	February 2005	2005				English	0	0	To determine the short-term effects (1 to 3 years posttreatment) of fuel reduction on pileated woodpeckers (Dryocopus pileatus) in northeastern Oregon, we compared measures of abundance of logs, snags, stumps, and of woodpecker foraging in mixed-conifer stands that had undergone the following treatments: prescribed burning after mechanical fuel reduction, mechanical fuel reduction without prescribed burning, or no treatment. Pileated woodpecker foraging was significantly more abundant in the stands that were not treated or had mechanical fuel reduction only. Ants, the primary prey of pileated woodpeckers, were also significantly more abundant in these stands.	Clark, Abe A.; Department of Animal Science, Oregon State University, Corvallis, OR 97331, USA, USA.						Zoology; Forestry; Nutrition & Dietetics; Environmental Sciences & Ecology	0882-5165		Animals and man; Disturbance by man; Commercial activities; Nutrition; Feeding behaviour; Ecology; Habitat; Terrestrial habitat; Land zones; Nearctic region; North America; USA	Dryocopus pileatus [Forestry /  / Fuel reduction impact on foraging & habitat use] [Foraging /  / Fuel reduction impact in forest habitat] [Habitat utilization /  / ] [Forest and woodland /  / ] [Oregon / La Grande / Fuel reduction impact on foraging & habitat use in forest habitat]. 	Birds; Chordates; Vertebrates	Animalia, Chordata, Vertebrata, Aves, Piciformes, Picidae	Dryocopus pileatus (Picidae). 		ZOOREC:ZOOR14108049137					2018-10-22
J	ZOOR14303018437	Article; Meeting paper	Bird community structure in a burned mediterranean pinewood (Castelfusano, Rome, Central Italy).	Struttura di comunita ornitiche in ambiente mediterraneo percorso da incendio (Castelfusano, Roma - Italia Centrale): studio su un ciclo annuale.	Ukmar, Emiliano; Battisti, Corrado; Bologna, Marco A.				Alula (Roma)	12	1-2		229-240	2005	2005				Italian	0	0	We studied by the line transect method, the yearly bird community structure of a pinewood habitat at Castelfusano (Rome, Central Italy), comparing two areas, one burned and one undisturbed used as "control". In the burned area some species related to open and edge habitats were observed (e.g., Anthus pratensis, Motacilla alba, Prunella modularis, Phoenicurus ochruros, Saxicola torquata, Cisticola juncidis, Passer italiae, Miliaria calandra), while strictly forest species were absent (e.g., Regulus ignicapillus, Muscicapa striata) or decreased in abundance (Picus viridis, Picoides major, P. minor, Sitta europaea). The increase of habitat heterogeneity in burned pinewood induced an increase of species richness. Insectivorous species show a significant reduction in burned pinewood.	Ukmar, Emiliano; Via Delia, 63, 00155 Roma, Italy, Italy.	eukmar@inwind.it					Environmental Sciences & Ecology; Zoology; Forestry	1126-8468		Ecology; Habitat; Terrestrial habitat; Land zones; Palaearctic region; Eurasia; Europe	Aves [Community structure /  / ] [Forest and woodland / Burned Mediterranean pinewood / ] [Italy / Rome / ]. 	Birds; Chordates; Vertebrates	Animalia, Chordata, Vertebrata	Aves (Vertebrata). 		ZOOREC:ZOOR14303018437					2018-10-22
