PT,AN,DT,TI,FT,AU,BA,GP,ED,SO,VL,IS,SU,PS,PD,PY,UR,AW,NT,LA,U1,U2,AB,C1,EM,RI,OI,PU,PA,SC,SN,BN,BD,DE,TN,ST,OR,DI,UT,PM,OA,HC,HP,DA
B,ZOOR14303016994,Book,"Progress towards halting the loss of biodiversity by 2010.",,,,"European Environment Agency",,"Progress towards halting the loss of biodiversity by 2010.",,,,1-99,2006,2006,,,,English,0,57,"The continuing loss of biological diversity and its components, genes, species and ecosystems, is an issue of global concern. Research has shown that both the diversity and the identity of the various species have a fundamental influence on the magnitude and stability of the ecological processes that occur at the ecosystem level. There are significant interrelationships between the degradation of ecosystems, the loss of animal and plant species, market globalisation, and poverty. Europe's high per capita consumption and waste production means that its impact on ecosystems is felt well beyond its own borders. Biodiversity loss is inextricably linked to the degradation of the ecosystem services described by the 2005 Millennium Ecosystem Assessment. The objective of 'managing natural resources more responsibly: to protect and restore habitats and natural systems and halt the loss of biodiversity by 2010' was first adopted by the EU in the EU Strategy for Sustainable Development (2001). As a consequence, the conservation of biodiversity is one of the four main issues to be tackled, together with climate change, environment and health and quality of life, and natural resources and waste, within the 6th environmental action programme 'Our Future, Our Choice', adopted in 2002. In Europe, more than on any other continent, the influence of human activity has shaped biodiversity over time, with settled agriculture and animal husbandry spreading from the south-east to the north-west between 10 000 and 5 000 years ago. Landscapes in Europe were relatively stable until the agricultural and industrial revolutions of the past two centuries. Since then, and even more since the 1950s, dramatic changes in land use, intensification of agriculture, urbanisation, land abandonment and movement to towns and cities have led to the widespread collapse of the socio-economic systems that supported these diverse systems of land use. While some species populations in Europe are increasing, many others are declining. The most vulnerable are the species at the top of food chains, such as large carnivores, endemic local species (species found only in one geographical area), species with chronically small populations, migratory species, and specialist species. However, several species that were considered threatened by extinction, such as the beaver, the otter, vultures and many raptors, are now showing stable or even positive trends in certain parts of their distribution, as a result of protection and restoration measures. Land use in Europe continues to change, but not on the scale of recent decades. Land is becoming a scarcer resource: 800 000 ha of Europe's land cover was converted to artificial surfaces between 1990 and 2000, taking over agricultural and natural areas, in particular wetlands. Responses in nature conservation policies are positive as the total area covered by nationally designated areas by European countries has increased during recent years. The Natura2000 site designations have contributed to a direct increase in the total area designated for in situ conservation in EU-15 countries. The level of sufficiency in designating Natura2000 sites under the habitats directive is high for almost all EU-15 countries, but there have been significant delays in putting the network in place. The generally low rate of implementation of both the EU Biodiversity Strategy and the action plans in Member States was recognised in 2004. The 'final message from Malahide' presented 18 priority objectives for halting the loss of biodiversity, many of which express the need for sectoral considerations and the integration of biodiversity issues in other policies. This report assesses farmland, forests, freshwater ecosystems, marine and coastal systems, wetlands of international importance and mountain ecosystems in order to provide evidence of progress - or lack of progress - towards the 2010 target of halting the loss of biodiversity. Farmland: Progress towards the 2010 target is not apparent and the target is unlikely to be reached without additional integrated policy efforts. In need of specific attention are the targeting and prioritising actions aimed both at the conservation of high nature value farmland and at improving the biodiversity value of intensively-managed farmland. The most alarming signs of lack of progress are the continuing expansion of intensively-farmed areas at the expense of natural and semi-natural habitats, the reported declining trend in farmland-related species of birds and butterflies, the increasing rates of water utilisation, farm specialisation and intensification of farming practices, the increased presence of invasive alien species in farmland, and the high risk of abandonment of farmland in several parts of Europe. Forests: There are clear signs of progress in reducing threats to and enhancing the biological diversity of Europe's forests. In most countries, forests are growing older and thus more valuable for biodiversity conservation, and a slightly decreased effect of air pollution has been observed. Conserving biodiversity has been gaining ground within the objectives of forest management, as has certification of the products of sustainably-managed forests. Several persisting issues of concern include conservation of threatened species that occur in forests, control of increasing invasive alien species, addressing forest fragmentation due to changes in land use, and more efficient control of forest fires. Freshwater ecosystems: The main sign of progress is the marked improvement in the water quality of many rivers and lakes in recent decades, whichhas made water again suitable for the potential return of some of the lost species. The 2010 target is unlikely to be reached without restoring riverine habitats and biological communities and reversing the trend of many freshwater species that are threatened or at risk of extinction. To this end, three issues are of outstanding importance: counteracting the loss, fragmentation and modification of habitats due to dams and canalization, minimizing the increased presence of invasive alien species, and ensuring the appropriate conservation and management of the few remaining natural freshwater systems. Seas and coasts: The loss of biodiversity in all European seas and coasts is considerable and shows little sign of being reduced. The only area of progress, although not spectacular, is the improvement in the abiotic conditions ofthe Black sea, which was badly damaged in the past; conditions in the Mediterranean sea remain critical. Persisting evidence of the need for urgent action is the increasing depletion of fish stocks, the continuing pollution from land-based sources and oil spills, and the non-recovery of threatened and endangered marine species. Numbers of invasive alien species in the marine environment have been increasing and risks of pollution and genetic erosion induced by aquaculture have been identified. Continuing loss and fragmentation of natural habitat areas on the coastline as wellas increased soil erosion, caused by urbanisation, tourism and infrastructure development, have been observed. Wetlands of international importance: While the loss of wetland habitats in Europe is continuing, there is some progress in conserving the wetlands designated as of international importance (Ramsar sites). This is indicated by the steady increase in the area designated in the past decade, the stabilising populations of water birds, and the increased number of restoration and local community awareness projects in many countries. However, Ramsar sites are still facing importantthreats, and negative changes in ecological state have been reported in most of them. Pressures from water abstraction, drainage or damming, excessive hunting and fishing, and unspecified pollution sources have been identified in many countries. Urbanisation and transport development, as well as tourism and recreation have been signalled as drivers of deterioration of the sites. Mountains: There is little evidence of progress in enhancing or reducing threats to the biologicaldiversity of Europe's mountains, which are subject to rapid changes. The 2010 target may be partly met in areas where traditional uses and activities continue to shape the ecosystem structures. Evidence for progress is that the populations ofsome endangered large carnivores and herbivores are increasing due to successful management and that long-range pollution has stabilised while pollution from industry is a relatively local threat. The main challenges for reaching the target are minimising the high risk of local extinctions of several species and counteracting the already visible effects of habitat fragmentation and/or change due to changes in land use. The increasing effects of climate change should be also taken in account when addressing policy measures. A number of issues continue to be of general concern in ecosystems across Europe. The effects of eutrophication and acidification often occur far from the sources of pollution, as a result of transfersthrough the atmosphere and water bodies. Marine, coastal and other aquatic ecosystems, grasslands and forests are all sensitive to eutrophication, which has become a widespread problem - globally and within Europe. Climate change will impact biodiversity and ecosystems differently across Europe and it may well be the most powerful factor in shaping Europe's future biodiversity, acting on top of habitat destruction, fragmentation and over-exploitation. Changes have been observed in the Arctic, with new incoming species of plants establishing in lakes, and in mountain regions like the Alps, with loss of endemic plants. Potential risks to human health and the environment, including biodiversity, posed byliving modified organisms, resulting from modern biotechnology, are recognised by global conventions and EU legislation. Continuous monitoring and assessment of impacts is necessary both at the European and global scales. A range of general issues is in need of further consideration to help steer future action: the impacts of long-range transboundary pollution and climate change on biodiversity, the failure to break the common perception that conservation and economicdevelopment are incompatible, the continued abandonment of traditional wildlife-friendly extensive farming methods, and gaps between theory and practice in Europe's management of forests and fisheries. With regard to improving the integration of biodiversity into economic sectors, there is a need to address next steps with respect to most actionslaid down in policy documents, and a need for a clear sense of priority, broadly agreed by the key stakeholders. Assessing the dependence of human health on responsible biodiversity management, the potential of spatial planning, the internalisation of external costs to biodiversity, and the distribution or sharing-out of competence between different levelsof governance would assist in reaching further agreement on actions to be taken. The development of integrated data sets throughout the continent as well as of a conceptual framework for indicators and their interpretation are essential for assessing progress towards the 2010 target and beyond it.",,,,,"Office for Official Publications of the European Communities",Luxembourg,"Zoology; Environmental Sciences & Ecology; Biodiversity & Conservation",,92-9167-846-5,"Animals and man; Conservation; Ecology; Land zones; Palaearctic region; Eurasia; Marine zones; Atlantic Ocean","Animalia [Disturbance by man /  / Progress towards halting loss of biodiversity by 2010] [Conservation /  / ] [Ecology /  / ] [Europe /  / ] [North Atlantic /  / ].",,Animalia,Animalia.,,ZOOREC:ZOOR14303016994,,,,,2018/06/21
J,ZOOR14204024218,Article,"Where the bobolinks roam: The plight of North America's grassland birds.",,"McCracken, Jon D.",,,,Biodiversity,6,3,,20-29,2005/11/01,2005,,,,English,0,9,"Grassland birds, in this study defined as species that are wholly or mostly dependent upon upland grasslands for their survival, have experienced the most pronounced declines of any other group of birds on the North American continent, and the declines appear to be continuing unabated. Widespread declines of farmland birds are also occurring in Great Britain and western Europe, largely due to the intensification of agricultural operations. Habitat loss has been the major driving force for declines of grassland birds up until the last 50 years when the intensification of mechanized agricultural operations, along with increased habitat fragmentation that is associated with larger ""industrial"" farm sizes, became strong factors Other threats to grassland birds come from invasive species and planting of exotic grasses, urbanization, residential development, oil and gas extraction, wind power development, excessive predation/parasitism, fire suppression that results in succession to shrubland, ground water depletion, development of transportation corridors, use of pesticides, and rodent eradication programs. No single management approach or conservation solution will benefit the entire suite of grassland bird species across large geographic regions. Just stabilizing populations of grassland birds at their present levels presents a huge conservation challenge.","McCracken, Jon D.; Bird Studies Canada, Port Rowan, Ontario, N0E 1M0, Canada, Canada.",jmccracken@bsc-eog.org,,,,,"Zoology; Environmental Sciences & Ecology; Biodiversity & Conservation",1488-8386,,"Animals and man; Conservation; Ecology; Population dynamics; Habitat; Terrestrial habitat; Land zones; Nearctic region","Aves [Disturbance by man /  / Grassland species population decline causes] [Conservation measures /  / Grassland species] [Population size /  / Grassland species population declines overview & causes] [Grassland /  / Species population declines overview & causes] [North America /  / ].","Birds; Chordates; Vertebrates","Animalia, Chordata, Vertebrata","Aves (Vertebrata).",,ZOOREC:ZOOR14204024218,,,,,2018/06/21
J,ZOOR14201001455,Article,"Ecological traps in isodars: effects of tallgrass prairie management on bird nest success.",,"Shochat, Eyal; Patten, Michael A.; Morris, Douglas W.; Reinking, Dan L.; Wolfe, Donald H.; Sherrod, Steve K.",,,,Oikos,111,1,,159-169,2005/10/01,2005,,,,English,1,27,"Ecological traps occur when habitat selection and habitat suitability (measured in terms of fitness) are decoupled. We developed a graphical model based on isodar theory to distinguish between an ideal distribution and an ecological trap. We tested the model's predictions using data on breeding bird populations in managed tallgrass prairie in Oklahoma. Between 1992 and 1996 we monitored success for 2600 nests of 26 breeding species in undisturbed, grazed, and burned and grazed plots. We also sampled arthropod biomass and nest predator abundance. Using the isodar model we determined that managed plots are ecological traps: compared with success on plots left undisturbed, nest success on plots that were only grazed was lower, and success on plots that were burned and grazed was substantially lower. Yet birds preferred to nest on managed plots, where arthropod abundance was measurably higher. Reptiles were the most abundant taxon of nest predators, and their abundance was highest in managed plots. Consequently, tree-nesting species had higher nest success than shrub- and ground-nesting birds. Nest success also increased with tree height. We concluded that isodar theory is a useful tool for detecting ecological traps if any component of fitness is measured in addition to animal densities. Our study also suggests that (1) human modification of the environment may alter simultaneously food and predator abundance, (2) the former affects nest site selection and the latter nest success, and (3) such ecosystems are likely to become traps for breeding birds.","Shochat, Eyal; Sutton Avian Research Center, University of Oklahoma, P.O. Box 2007, Bartlesville, OK 74005, USA, USA.",shochat@ou.edu,,"Morris, Douglas/0000-0003-4515-9261",,,"Environmental Sciences & Ecology; Biodiversity & Conservation; Zoology; Nutrition & Dietetics; Reproductive Biology",0030-1299,,"Conservation; Conservation measures; Nutrition; Diet; Prey; Reproduction; Ecology; Population dynamics; Predators; Habitat; Terrestrial habitat; Land zones; Nearctic region; North America; USA","Aves [Habitat management / Tallgrass prairie management / Multiple ecological consequences & effects on breeding success; test of theory & implications] [Prey / Invertebrata / Prey abundance; effect of habitat management; consequences for prey breeding success; prairie] [Food availability /  / Habitat management effect; consequences for breeding success; implications] [Reproductive productivity / Breeding success / Multiple ecological consequences of habitat management significance] [Predators / Vertebrata / Predator abundance] [Grassland / Tallgrass prairie / Habitat mangement; ecological consequences & effects on breeding success] [Oklahoma / Osage & Washington Counties / ]. Invertebrata [Habitat management / Tallgrass prairie management / Abundance effect; consequences for avian predator breeding success] [Population size /  / Habitat management effect; prairie] [Avian predators /  / Predator breeding success; effect of habitat management on prey abundance significance] [Grassland / Tallgrass prairie / Abundance; effect of habitat management] [Oklahoma / Osage & Washington Counties / ]. Vertebrata [Habitat management / Tallgrass prairie management / Abundance effect; consequences for avian prey breeding success] [Avian prey /  / Predator abundance; effect of habitat management; consequences for prey breeding success; prairie] [Population size /  / Habitat management effect] [Grassland / Tallgrass prairie / Abundance] [Oklahoma / Osage & Washington Counties / ].","Birds; Chordates; Invertebrates; Vertebrates","Animalia, Chordata, Vertebrata","Invertebrata (Animalia): [Prey]. Vertebrata (Chordata): [Predator]. Aves (Vertebrata): [Predator, Prey].",10.1111/j.0030-1299.2005.13907.x,ZOOREC:ZOOR14201001455,,,,,2018/06/21
J,ZOOR14202010101,Article,"Distribution, population size and habitat preference of the woodlark (Lullula arborea) in Lower Saxony 2004: results of a state-wide census.","Verbreitung, Bestand und Habitwahl der Heidelerche (Lullula arborea) in Niedersachsen: Ergebnisse einer landesweiten Erfassung 2004.","Blueml, Volker; Roehrs, Uwe",,,,"Vogelkundliche Berichte aus Niedersachsen",37,1,,31-58,"Oktober 2005",2005,,,,German,0,4,"In 2004, a state-wide census of woodlark territories was carried out in Lower Saxony. An as complete as possible inventory of the territory of the current breeding population, an analysis of the habitat use, abundances in different types of habitat and the development of the population were the major aims of this study. The results allow conclusions concerning the threats to and chances for the conservation the species listed in Annex I of the EU Birds Directive. 144 breeding records, 1,778 territories and 1,106 simple observations during breeding time were recorded in 2004. Including another breeding records, 752 territories and 288 simple observations from the seasons 1999-2003 and the estimates for those areas which could not be investigated or only on sample sub-areas, the current population size in Low Saxony is estimated at approximately 6,00-6,500 territories. The main distribution areas are the ""Lueneburger Heide"" and the region Wendland with large populations in the nature conservation are ""Lueneburger Heide"" and in military training areas as well as in the ""normal landscape"". Regarding habitat preference, fields, mostly on the outskirts of forests, are the most important type of habitat (52 % of all territories), followed by heathlands (27 %) and oligotrophic sandy- or other grassland (10 %); forests, the outskirts of sphagnum bogs and soil quarrying area account for 3 % each. Few territories were found in special cultivation and other habitats. Considering the fact that gaps in inventory are biggest in fields, the real proportion of fields probably around 60 %, whereas heathlands only hold around 20 % of all territories. On average, the highest abundances were found in sandy heathlands; inside of military training areas they are often slightly smaller. A statistical correlation between habitat sizes and abundances could not be determined. In general, a manifold, fragmented landscape structure, especially with a distinct relief and extended habitat boundary lines between forests and open landscape, has a positive effect on woodlark abundances.The development of the population size is difficult to analyse since longtime statistical series were collected almost exclusively in heathlands and not in agricultural landscapes. Furthermore, storm and fire occurrences occasionally had a strong effect on the woodlark population.All in all, the population size seems to be stable or slightly decreasing. Approximately 25-30 % of the territories can be found in Special Protection Areas (SPA""s) under the Birds Directive. Thus, the present state of preservation can still be assessed as ""good"". For the further development changes in agricultural land are crucial, whereas the heathland populations could be protected by appropriate management measures. However, the main threats arise from the increasing abandonment and conversion of military areas. Changes in forest management have already caused a decrease or even disappearance of this species from the inside of the forests.","Blueml, Volker; Hasestrasse 60, D-49074 Osnabrueck, Germany, Germany.",v.blueml@bms-umweltplanung.de,,,,,"Environmental Sciences & Ecology; Biodiversity & Conservation; Zoology",0340-403X,,"Conservation; Ecology; Population dynamics; Habitat utilization; Habitat; Land zones; Palaearctic region; Eurasia; Europe","Lullula arborea [Conservation / Population endangerment & protection / Population census analysis] [Population censuses / State-wide census / Analysis of distribution; population size & habitat preference] [Distribution within habitat /  / ] [Habitat preference /  / ] [Terrestrial habitat /  / ] [Germany / Niedersachsen / ].","Birds; Chordates; Vertebrates","Animalia, Chordata, Vertebrata, Aves, Passeriformes, Alaudidae","Lullula arborea (Alaudidae).",10.1080/10236240400029366,ZOOREC:ZOOR14202010101,,,,,2018/06/21
J,ZOOR14202011288,"Article; Meeting paper","The role of fire in structuring sagebrush habitats and bird communities.",,"Knick, Steven T.; Holmes, Aaron L.; Miller, Richard F.",,,,"Studies in Avian Biology",30,,,63-75,2005/07/27,2005,,,,English,2,8,"Fire is a dominant and highly visible disturbance in sagebrush (Artemisia spp.) ecosystems. In lower elevation, xeric sagebrush communities, the role of fire has changed in recent decades from an infrequent disturbance maintaining a landscape mosaic and facilitating community processes to frequent events that after sagebrush communities to exotic vegetation, from which restoration is unlikely. Because of cheatgrass invasion, fire-return intervals in these sagebrush ecosystems have decreased from an historical pattern (pre-European settlement) of 30 to >100 yr to 5-15 yr. In other sagebrush communities, primarily higher elevation ecosystems, the lack of fire has allowed transitions to greater dominance by sagebrush, loss of herbaceous understory, and expansion of juniper-pinyon woodlands. Response by birds living in sagebrush habitats to fire was related to the frequency, size, complexity (or patchiness), and severity of the burns. Small-scale fires that left patchy distributions of sagebrush did not influence bird populations. However, large-scale fires that resulted in large grassland expanses and isolated existing sagebrush patches reduced the probability of occupancy by sagebrush-obligate species. Populations of birds also declined in sagebrush ecosystems with increasing dominance by juniper (Juniperus spp.) and pinyon (Pinus spp.) woodlands. Our understanding of the effects of fire on sagebrush habitats and birds in these systems is limited. Almost all studies of fire effects on birds have been opportunistic, correlative, and lacking controls. We recommend using the large number of prescribed burns to develop strong inferences about cause-and-effect relationships. Prescribed burning is complicated and highly contentious, particularly in low-elevation, xeric sagebrush communities. Therefore, we need to use the unique opportunities provided by planned burns to understand the spatial and temporal influence of fire on sagebrush landscapes and birds. In particular, we need to develop larger-scale and longer-term research to identify the underlying mechanisms that produce the patterns of bird responses to fire in sagebrush ecosystems.","Knick, Steven T.; USGS Forest and Rangeland Ecosystem Science Center, Snake River Field Station, 970 Lusk Street, Boise, ID 83706, USA, USA.",,,,,,"Environmental Sciences & Ecology; Zoology; Biodiversity & Conservation",0197-9922,,"Conservation; Conservation measures; Documentation; Publications; Ecology; Habitat; Abiotic factors; Physical factors; Land zones; Nearctic region","Aves [Habitat management / Prescribed burning / ecological effects of fire implications] [Literature review /  / Ecological effects of fire] [Ecology /  / Fire effects; review; research & management issues] [Terrestrial habitat / Sagebrush habitats / ] [Fire /  / Ecological effects] [North America / West / ].","Birds; Chordates; Vertebrates","Animalia, Chordata, Vertebrata","Aves (Vertebrata).",,ZOOREC:ZOOR14202011288,,,,,2018/06/21
J,ZOOR14202011292,"Article; Meeting paper","Fire ecology and bird populations in eastern deciduous forests.",,"Artman, Vanessa L.; Hutchinson, Todd F.; Brawn, Jeffrey D.",,,,"Studies in Avian Biology",30,,,127-138,2005/07/27,2005,,,,English,0,0,"Eastern deciduous forests are located across the central portion of eastern North America and provide habitat for a wide diversity of bird species. The occurrence of fire in the region has been associated with the presence of humans for over 10,000 yr. While pre-European fire regimes are poorly understood, fire is widely thought to have promoted and maintained large expanses of oak forest, woodland, and savanna documented in original land surveys. Forest composition is gradually shifting from fire-tolerant oaks (Quercus spp.) to other species (e.g., maples (Acer spp.)) and suppression of fire has been implicated as a primary cause. Prescribed fire has been used successfully to restore and maintain oak savannas and has been advocated to improve the sustainability of oak forests. Fire ecology research has addressed short-term effects of prescribed fire on habitat structure, breeding bird populations, and nesting productivity. In the short term, prescribed fire reduces habitat suitability for forest-interior birds that nest on the ground and in low shrubs but provides more favorable conditions for disturbance-dependent birds associated with savannas, woodlands, and early-successional forest. The use of prescribed burning requires tradeoffs in terms of management and conservation because some bird species benefit while others are negatively affected, depending on the degree to which fire changes habitat features. There is a critical need for long-term studies to better understand the effects of different fire regimes on bird populations in the eastern deciduous forest region.","Artman, Vanessa L.; Department of Biology, DePauw University, Greencastle, IN, 46135, USA, USA.",,,,,,"Biodiversity & Conservation; Zoology; Environmental Sciences & Ecology; Forestry",0197-9922,,"Conservation; Conservation measures; Documentation; Publications; Ecology; Habitat; Terrestrial habitat; Abiotic factors; Physical factors; Land zones; Nearctic region","Aves [Habitat management / Prescribed burning / ecological effects of fire implications] [Literature review /  / Ecological effects of fire] [Ecology /  / Fire effects; review; management implications & research needs] [Forest and woodland / Deciduous forests / ] [Fire /  / Ecological effects] [North America / East / ].","Birds; Chordates; Vertebrates","Animalia, Chordata, Vertebrata","Aves (Vertebrata).",,ZOOREC:ZOOR14202011292,,,,,2018/06/21
J,ZOOR14109053808,Article,"Conservation of the Brazilian Cerrado.",,"Klink, Carlos A.; Machado, Ricardo B.",,,,"Conservation Biology",19,3,,707-713,2005/06/01,2005,,,,English,22,309,"The Cerrado is one of the world's biodiversity hotspots. In the last,35 years, more than 50% of its approximately 2 million king has been transformed into pasture and agricultural lands planted in cash crops. The Cerrado has the richest flora among the world's savannas (> 7000 species) and high levels of endemism. Species richness of birds, fishes, reptiles, amphibians, and insects is equally high, whereas mammal diversity is relatively low. Deforestation rates have been higher in the Cerrado than in the Amazon rainforest, and conservation efforts have been modest. only 2.2% of its area is under legal protection. Numerous animal and plant species are threatened with extinction, and an estimated 20% of threatened and endemic species do not occur in protected areas. Soil erosion, the degradation of the diverse Cerrado vegetation formations, and the spread of exotic grasses are widespread and major threats. The use of fire for clearing land and to encourage new growth for pasture has also caused damage, even though the Cerrado is afire-adapted ecosystem. Ecosystem experiments and modeling show that change in land cover is altering the hydrology and affecting carbon stocks and fluxes. Cerrado agriculture is lucrative, and agricultural expansion is expected to continue, requiring improvements in and extension of the transportation infrastructure, which will affect not only the Cerrado but also the Amazon forest. Large-scale landscape modification and threats to numerous species have led to renewed interest from various sectors in promoting the conservation of the Cerrado, particularly through strengthening and enlarging the system of protected areas and improving farming practices and thus the livelihoods of local communities.","Klink, Carlos A.; Departamento de Ecologia, Instituto de Biologia, Universidade de Brasilia (UnB), Caixa Postal 04457, Brasilia 70910-900, DF, Brazil, Brazil.",klink@unb.br,"El Husny, Chafic/G-5410-2012; Machado, Ricardo/J-5894-2012","Machado, Ricardo/0000-0002-6508-9005",,,"Environmental Sciences & Ecology; Zoology; Biodiversity & Conservation; Forestry",0888-8892,,"Animals and man; Conservation; Ecology; Habitat; Terrestrial habitat; Zoogeography; Land zones; Neotropical region; South America","Animalia [Disturbance by man / Habitat destruction / Impact on biodiversity; endemic species; conservational implications] [Conservation /  / Habitat destruction impact on endemic species biodiversity significance] [Ecology / Biodiversity / effect of habitat destruction] [Forest and woodland / Savanna / Biodiversity & endemism] [Grassland /  / ] [Zoogeography / Endemism / Biodiversity relationships; habitat destruction conservational implications] [Brazil / Cerrado / ].",,Animalia,Animalia.,10.1111/j.1523-1739.2005.00702.x,ZOOREC:ZOOR14109053808,,,,,2018/06/21
J,ZOOR14107044069,Article,"Aspergillosis in Amazon parrots after corticosteroid therapy for smoke-inhalation injury.",,"Verstappen, Frank A.L.M.; Dorrestein, Gerry M.",,,,"Journal of Avian Medicine and Surgery",19,2,,138-141,2005/06/01,2005,,,,English,0,6,"Seven blue-fronted Amazon parrots (Amazona aestiva aestiva), housed in 1 aviary, were presented within 8 hours of exposure to fire and smoke. The parrots exhibited variable degrees of dyspnea that developed between 1 and 4 hours after the exposure. Clinical signs of dyspnea resolved within hours after treatment with corticosteroids and furosemide. Because of a misunderstanding by the owner, oral prednisolone therapy was continued daily for 20 days. Within 14-20 days, 5 birds developed signs of severe dyspnea and 3 birds died or were euthanatized. Results of necropsy revealed severe mycotic airsacculitis and pneumonia due to Aspergillus fumigatus. Prolonged corticosteroid treatment in these birds may have caused immunosuppression, predisposing them to development of aspergillosis.","Verstappen, Frank A.L.M.; Dierenkliniek Hoofdstraat, Hoofdstraat 121, 3971 KG Driebergen, Netherlands, Netherlands.",,,,,,"Pathology; Zoology; Mycology; Infectious Diseases",1082-6742,,"Techniques; Pathological techniques; Parasites diseases and disorders; Diseases and disorders; Microbial diseases","Amazona aestiva aestiva [Treatment techniques / Corticosteroid treatment for smoke-inhalation injury / Aspergillosis occurrence] [Fungal diseases / Aspergillosis / Occurrence after corticosteroid treatment for smoke-inhalation injury].","Birds; Chordates; Vertebrates","Animalia, Chordata, Vertebrata, Aves, Psittaciformes, Psittacidae","Amazona aestiva aestiva (Psittacidae).",10.1647/2002-029,ZOOREC:ZOOR14107044069,,,,,2018/06/21
J,ZOOR14108046967,Article,"Colonization of dynamic Mediterranean landscapes: where do birds come from after fire?",,"Brotons, Lluis; Pons, Pere; Herrando, Sergi",,,,"Journal of Biogeography",32,5,,789-798,2005/05/01,2005,,,,English,1,21,"Aim Two main mechanisms may explain post-disturbance species colonization patterns of early successional habitats such as those originated by wildfires. First, post-disturbance colonization is not limited by the dispersal ability of the species to reach the newly created open areas and, secondly, colonization is limited by dispersal. Under the first hypothesis, we expect, at a regional scale, to find similar post-disturbance communities to develop on recently burned sites. However, colonization limited by dispersal will lead to strong between-site variations in species composition.Location To test these hypotheses, we studied the post-fire colonization patterns of nine open-habitat bird species in eight distantly located wildfires in the north-eastern Iberian Peninsula.Methods We censused post-fire bird composition by means of field transects and identified potential colonization sources from species-habitat suitability maps derived from atlas data.Results Our results showed strong significant differences in post-fire species composition between burnt areas. Burnt areas located in areas with low probability of species presence before the fire event showed lower species occurrence and richness after the fire.Main conclusions These results do not support the idea that early successional stages and open habitats have a homogeneous community structure at regional scales and suggest that dispersal is a key constraint determining bird colonization of post-fire habitats. Further attention should be paid to landscape heterogeneity as a key factor in determining population dynamics of open-habitat species in the light of current and future land-use changes in Mediterranean regions.","Brotons, Lluis; Centre Tecnologic Forestal de Catalunya, Area de Biodiversitat, Pujada del Seminari s/n, 25280 Solsona, Catalonia, Spain, Spain.",lluis.brotons@ctfc.es,"Brotons, Lluis/D-1570-2009","Brotons, Lluis/0000-0002-4826-4457; Pons, Pere/0000-0002-2196-5544",,,"Zoology; Environmental Sciences & Ecology",0305-0270,,"Ecology; Habitat utilization; Abiotic factors; Physical factors; Land zones; Palaearctic region; Eurasia; Europe","Aves [Habitat colonization /  / Burned habitats] [Fire /  / Colonization of burned habitats] [Spain / Catalonia / ].","Birds; Chordates; Vertebrates","Animalia, Chordata, Vertebrata","Aves (Vertebrata).",10.1111/j.1365-2699.2004.01195.x,ZOOREC:ZOOR14108046967,,,,,2018/06/21
J,ZOOR14108047706,Article,"Reproductive success, territory size and predation pressures of the Florida scrub-jay (Aphelocoma coerulescens) at Savannas Preserve State Park.",,"Cowan, Ernest M.",,,,"Endangered Species Update",22,1,,29-39,"January-March 2005",2005,,,,English,1,1,"The Florida Scrub-jay is found only in the fire-dependent xeric oak communities of Florida. The number of scrub-jays statewide has been in steady decline over the past century due to the habitat loss resulting from urban development and the aging of xeric oak scrub caused by fire suppression policies. This study looks at the effect that aging of the scrub has on a population of scrub-jays at the Savannas Preserve State Park in Port St. Lucie, Florida. The population of scrub-jays at Savannas has been in decline over the past eight years. This study revealed that they are occupying territories that are much smaller than the normal optimal size and are having minimal reproductive success. In addition, the birds are subjected to predation pressures from natural predators present at higher than normal densities and by other predators brought into their habitat by encroaching urban development. The implementation of an aggressive prescribed fire program to restore their habitat is crucial to the long-term survival of this population of Florida Scrub-jays.","Cowan, Ernest M.; Florida Department of Environmental Protection, Florida Park Service 13798, S.E. Federal Highway, Hobe Sound, Florida 33455, USA, USA.",ernest.cowan@dep.state.fl.us,,,,,"Environmental Sciences & Ecology; Zoology; Biodiversity & Conservation; Reproductive Biology; Behavioral Sciences",1081-3705,,"Conservation; Conservation measures; Reproduction; Behaviour; Ecology; Habitat; Terrestrial habitat; Abiotic factors; Physical factors; Land zones; Nearctic region; North America; USA","Aphelocoma coerulescens [Habitat management /  / Recommendations] [Reproductive productivity / Reproductive success / Habitat vegetaton ageing effect] [Territoriality / Territory size / Habitat vegetation ageing effect] [Predators /  / Predation pressure; link with habitat vegetation ageing] [Scrub /  / Biology; influence of habitat vegetation ageing & habitat management recommendations] [Fire /  / Recommendations for use to restore habitat quality] [Florida / Savannas Preserve State Park / ].","Birds; Chordates; Vertebrates","Animalia, Chordata, Vertebrata, Aves, Passeriformes, Corvidae","Aphelocoma coerulescens (Corvidae): [Prey].",,ZOOREC:ZOOR14108047706,,,,,2018/06/21
